"","country","year","Wbcode","oecd","guerilla","overall.conflict","riots","strikes","demos","assassinations","internet","computers","radios","tvs","newspapers","landlines","mobiles"
"10300","Netherlands",1829,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10301","Netherlands",1830,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10302","Netherlands",1831,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10303","Netherlands",1832,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10304","Netherlands",1833,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10305","Netherlands",1834,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10306","Netherlands",1835,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10307","Netherlands",1836,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10308","Netherlands",1837,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10309","Netherlands",1838,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10310","Netherlands",1839,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10311","Netherlands",1840,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10312","Netherlands",1841,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10313","Netherlands",1842,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10314","Netherlands",1843,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10315","Netherlands",1844,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10316","Netherlands",1845,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10317","Netherlands",1846,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10318","Netherlands",1847,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10319","Netherlands",1848,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10320","Netherlands",1849,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10321","Netherlands",1850,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10322","Netherlands",1851,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10323","Netherlands",1852,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10324","Netherlands",1853,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10325","Netherlands",1854,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10326","Netherlands",1855,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10327","Netherlands",1856,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10328","Netherlands",1857,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10329","Netherlands",1858,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10330","Netherlands",1859,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10331","Netherlands",1860,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10332","Netherlands",1861,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10333","Netherlands",1862,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10334","Netherlands",1863,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10335","Netherlands",1864,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10336","Netherlands",1865,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10337","Netherlands",1866,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10338","Netherlands",1867,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10339","Netherlands",1868,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10340","Netherlands",1869,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10341","Netherlands",1870,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10342","Netherlands",1871,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10343","Netherlands",1872,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10344","Netherlands",1873,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10345","Netherlands",1874,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10346","Netherlands",1875,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10347","Netherlands",1876,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10348","Netherlands",1877,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10349","Netherlands",1878,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10350","Netherlands",1879,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10351","Netherlands",1880,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10352","Netherlands",1881,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10353","Netherlands",1882,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10354","Netherlands",1883,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10355","Netherlands",1884,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00037,NA
"10356","Netherlands",1885,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00092,NA
"10357","Netherlands",1886,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00146,NA
"10358","Netherlands",1887,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00199,NA
"10359","Netherlands",1888,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00253,NA
"10360","Netherlands",1889,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00303,NA
"10361","Netherlands",1890,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00352,NA
"10362","Netherlands",1891,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA
"10363","Netherlands",1892,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00447,NA
"10364","Netherlands",1893,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00495,NA
"10365","Netherlands",1894,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0054,NA
"10366","Netherlands",1895,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00584,NA
"10367","Netherlands",1896,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00624,NA
"10368","Netherlands",1897,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00664,NA
"10369","Netherlands",1898,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00705,NA
"10370","Netherlands",1899,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00742,NA
"10371","Netherlands",1900,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00778,NA
"10372","Netherlands",1901,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00812,NA
"10373","Netherlands",1902,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00846,NA
"10374","Netherlands",1903,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00881,NA
"10375","Netherlands",1904,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00913,NA
"10376","Netherlands",1905,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00943,NA
"10377","Netherlands",1906,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00976,NA
"10378","Netherlands",1907,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01008,NA
"10379","Netherlands",1908,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104,NA
"10380","Netherlands",1909,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01071,NA
"10381","Netherlands",1910,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01101,NA
"10382","Netherlands",1911,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01199,NA
"10383","Netherlands",1912,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01315,NA
"10384","Netherlands",1913,"NLD","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01431,NA
"10385","Netherlands",1919,"NLD","OECD",0,250,0,0,0,0,NA,NA,NA,NA,NA,0.02253,NA
"10386","Netherlands",1920,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.02373,NA
"10387","Netherlands",1921,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.02489,NA
"10388","Netherlands",1922,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.02598,NA
"10389","Netherlands",1923,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.027,NA
"10390","Netherlands",1924,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.02808,NA
"10391","Netherlands",1925,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.02905,NA
"10392","Netherlands",1926,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.0309,NA
"10393","Netherlands",1927,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.03272,NA
"10394","Netherlands",1928,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.0345,NA
"10395","Netherlands",1929,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.03622,NA
"10396","Netherlands",1930,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.03791,NA
"10397","Netherlands",1931,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.03949,NA
"10398","Netherlands",1932,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.04098,NA
"10399","Netherlands",1933,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.04212,NA
"10400","Netherlands",1934,"NLD","OECD",0,625,2,0,0,0,NA,NA,NA,NA,NA,0.04329,NA
"10401","Netherlands",1935,"NLD","OECD",0,250,0,0,0,0,NA,NA,NA,NA,NA,0.04449,NA
"10402","Netherlands",1936,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.04571,NA
"10403","Netherlands",1937,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,0.04692,NA
"10404","Netherlands",1938,"NLD","OECD",0,250,0,0,0,0,NA,NA,NA,NA,NA,0.04808,NA
"10405","Netherlands",1939,"NLD","OECD",0,250,0,0,0,0,NA,NA,NA,NA,NA,0.04916,NA
"10406","Netherlands",1946,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.3495,NA,0.312,0.0551,NA
"10407","Netherlands",1947,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.3566,NA,0.3015,0.05984,NA
"10408","Netherlands",1948,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.3651,NA,0.291,0.06456,NA
"10409","Netherlands",1949,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.3745,NA,0.2805,0.06954,NA
"10410","Netherlands",1950,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.3843,NA,0.27,0.07728,NA
"10411","Netherlands",1951,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.3946,NA,0.2595,0.07998,NA
"10412","Netherlands",1952,"NLD","OECD",0,312,0,0,0,1,NA,NA,0.4066,NA,0.249,0.08633,NA
"10413","Netherlands",1953,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.4193,NA,0.2527,0.08763,NA
"10414","Netherlands",1954,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.432,NA,0.2565,0.0962,NA
"10415","Netherlands",1955,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.4445,NA,0.2602,0.10391,NA
"10416","Netherlands",1956,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.4574,NA,0.264,0.11288,NA
"10417","Netherlands",1957,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.4711,NA,0.2668,0.11961,NA
"10418","Netherlands",1958,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.4837,NA,0.2696,0.12535,NA
"10419","Netherlands",1959,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.497,NA,0.2724,0.13226,NA
"10420","Netherlands",1960,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.512,0.06977,0.2752,0.14049,NA
"10421","Netherlands",1961,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.5264,0.08937,0.278,0.14953,NA
"10422","Netherlands",1962,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.5411,0.10807,0.2808,0.16005,NA
"10423","Netherlands",1963,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.556,0.13152,0.2836,0.16907,NA
"10424","Netherlands",1964,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.5718,0.15139,0.2864,0.17974,NA
"10425","Netherlands",1965,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.5697,0.1719,0.2892,0.1913,NA
"10426","Netherlands",1966,"NLD","OECD",0,687,1,0,1,0,NA,NA,0.5678,0.19028,0.292,0.20195,NA
"10427","Netherlands",1967,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.5669,0.20314,0.301,0.21582,NA
"10428","Netherlands",1968,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.5666,0.20888,0.307,0.22887,NA
"10429","Netherlands",1969,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.5655,0.22286,0.3083,0.24238,NA
"10430","Netherlands",1970,"NLD","OECD",0,250,0,0,2,0,NA,NA,0.5671,0.23813,0.3096,0.26313,NA
"10431","Netherlands",1971,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.5688,0.25195,0.311,0.28522,NA
"10432","Netherlands",1972,"NLD","OECD",0,812,1,0,0,0,NA,NA,0.562,0.26264,0.3341,0.3003,NA
"10433","Netherlands",1973,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.5627,0.27745,0.3588,0.3212,NA
"10434","Netherlands",1974,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.5639,0.29325,0.309,0.34554,NA
"10435","Netherlands",1975,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.5647,0.30982,0.307,0.36966,NA
"10436","Netherlands",1976,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.5968,0.32534,0.3107,0.39299,NA
"10437","Netherlands",1977,"NLD","OECD",0,562,1,0,0,0,NA,NA,0.6324,0.34288,0.3145,0.42199,NA
"10438","Netherlands",1978,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.67,0.3608,0.3183,0.45478,NA
"10439","Netherlands",1979,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.7097,0.37992,0.3221,0.48654,NA
"10440","Netherlands",1980,"NLD","OECD",0,125,0,0,1,0,NA,NA,0.7504,0.39946,0.326,0.51117,NA
"10441","Netherlands",1981,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.7655,0.41165,0.3227,0.52671,NA
"10442","Netherlands",1982,"NLD","OECD",0,1437,3,0,2,0,NA,NA,0.7807,0.42369,0.3195,0.54271,NA
"10443","Netherlands",1983,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.7964,0.43632,0.3163,0.55921,NA
"10444","Netherlands",1984,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.8122,0.44953,0.3131,0.57384,NA
"10445","Netherlands",1985,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.8285,0.46257,0.31,0.59582,NA
"10446","Netherlands",1986,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.8446,0.46693,0.3103,0.61825,NA
"10447","Netherlands",1987,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.8594,0.47063,0.3107,0.64069,NA
"10448","Netherlands",1988,"NLD","OECD",0,0,0,0,0,0,NA,NA,0.8747,0.47431,0.311,0.63776,NA
"10449","Netherlands",1989,"NLD","OECD",0,250,0,0,0,0,NA,NA,0.8907,0.47837,0.306,0.63529,0.00377
"10450","Netherlands",1990,"NLD","OECD",0,0,0,0,0,0,NA,0.0936,0.9062,0.48154,0.301,0.63182,0.0027
"10451","Netherlands",1991,"NLD","OECD",0,0,0,0,0,0,NA,0.1133,0.915,0.48634,0.3017,0.63057,0.00451
"10452","Netherlands",1992,"NLD","OECD",0,0,0,0,0,0,NA,0.1323,0.9209,0.48951,0.3023,0.6273,0.00753
"10453","Netherlands",1993,"NLD","OECD",0,0,0,0,0,0,NA,0.1445,0.9269,0.49264,0.303,0.62408,0.01255
"10454","Netherlands",1994,"NLD","OECD",0,0,0,0,0,0,NA,0.1696,0.9329,0.49566,0.3037,0.62082,0.02093
"10455","Netherlands",1995,"NLD","OECD",0,0,0,0,0,0,NA,0.2008,0.9389,0.49864,0.3043,0.61761,0.0349
"10456","Netherlands",1996,"NLD","OECD",0,0,0,0,0,0,NA,0.2317,0.9652,0.5148,0.305,0.61489,0.06537
"10457","Netherlands",1997,"NLD","OECD",0,0,0,0,0,0,NA,0.2814,0.9783,0.51796,0.3057,0.61219,0.12211
"10458","Netherlands",1998,"NLD","OECD",0,0,0,0,0,0,NA,0.3241,0.9912,0.52741,0.3063,0.6095,0.22807
"10459","Netherlands",1999,"NLD","OECD",0,250,0,0,0,0,0.391513,0.3599,1.004,0.53043,0.307,0.60684,0.42599
"10460","Netherlands",2000,"NLD","OECD",0,125,0,0,1,0,0.439229,0.3953,NA,0.53962,0.2795,0.61987,0.67202
"10461","Netherlands",2001,"NLD","OECD",0,0,0,0,0,0,0.493472,0.431,NA,0.54969,0.32,0.62464,0.74333
"10462","Netherlands",2002,"NLD","OECD",0,562,0,0,0,1,0.509919,0.4699,NA,0.55966,0.3151,0.5364,0.72756
"10463","Netherlands",2003,"NLD","OECD",0,0,0,0,0,0,0.526185,0.5124,NA,0.56951,0.3101,0.4857,0.7738
"10464","Netherlands",2004,"NLD","OECD",0,125,0,0,1,0,0.685832,0.6847,NA,NA,0.3082,0.48443,0.91335
"10465","Netherlands",2005,"NLD","OECD",0,0,0,0,0,0,0.808712,0.8554,NA,NA,NA,0.46625,0.97141
"10466","Netherlands",2006,"NLD","OECD",0,0,0,0,0,0,0.82691,0.91,NA,NA,NA,0.45816,1.06727
"10467","Netherlands",2007,"NLD","OECD",0,0,0,0,0,0,0.85888,NA,NA,NA,NA,0.45019,1.17255
"10468","Netherlands",2008,"NLD","OECD",0,0,0,0,0,0,0.87447,NA,NA,NA,NA,0.44287,1.24845
"10469","Netherlands",2009,"NLD","OECD",0,0,0,0,0,0,0.89612,NA,NA,NA,NA,0.44107,1.21408
"10470","Netherlands",2010,"NLD","OECD",0,250,0,0,0,0,0.903971,NA,NA,NA,NA,0.43002,1.15044
"10471","Netherlands",2011,"NLD","OECD",0,0,0,0,0,0,0.920797,NA,NA,NA,NA,NA,1.18538
"10472","Netherlands",2012,"NLD","OECD",0,688,1,0,1,0,0.927717,NA,NA,NA,NA,NA,NA
"10473","Netherlands",2013,"NLD","OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"10474","Netherlands Antilles",1954,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10475","Netherlands Antilles",1955,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10476","Netherlands Antilles",1956,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10477","Netherlands Antilles",1957,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10478","Netherlands Antilles",1958,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10479","Netherlands Antilles",1959,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10480","Netherlands Antilles",1960,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10481","Netherlands Antilles",1961,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10482","Netherlands Antilles",1962,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10483","Netherlands Antilles",1963,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10484","Netherlands Antilles",1964,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10485","Netherlands Antilles",1965,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10486","Netherlands Antilles",1966,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10487","Netherlands Antilles",1967,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10488","Netherlands Antilles",1968,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10489","Netherlands Antilles",1969,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10490","Netherlands Antilles",1970,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10491","Netherlands Antilles",1971,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10492","Netherlands Antilles",1972,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10493","Netherlands Antilles",1973,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10494","Netherlands Antilles",1974,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10495","Netherlands Antilles",1975,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10496","Netherlands Antilles",1976,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.6167,0.14096,0.3006,NA,NA
"10497","Netherlands Antilles",1977,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.6491,0.1535,0.3002,NA,NA
"10498","Netherlands Antilles",1978,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.6812,0.16593,0.2998,NA,NA
"10499","Netherlands Antilles",1979,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.7173,0.17391,0.2994,NA,NA
"10500","Netherlands Antilles",1980,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.7575,0.18614,0.299,NA,NA
"10501","Netherlands Antilles",1981,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.7672,0.19827,0.2986,NA,NA
"10502","Netherlands Antilles",1982,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.7702,0.20425,0.2982,NA,NA
"10503","Netherlands Antilles",1983,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.7698,0.21338,0.2978,0.2728,NA
"10504","Netherlands Antilles",1984,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.7695,0.22633,0.2974,0.26913,NA
"10505","Netherlands Antilles",1985,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.7692,0.23481,0.297,0.26599,NA
"10506","Netherlands Antilles",1986,"","Non-OECD",0,0,0,0,0,0,NA,NA,1.0607,0.32596,0.295,0.36464,NA
"10507","Netherlands Antilles",1987,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,1.0655,0.32786,0.293,0.36174,NA
"10508","Netherlands Antilles",1988,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,1.0648,0.32972,0.291,0.35945,NA
"10509","Netherlands Antilles",1989,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,1.0695,0.33155,0.289,0.35668,NA
"10510","Netherlands Antilles",1990,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,1.0687,0.33333,0.287,0.35449,0.05079
"10511","Netherlands Antilles",1991,"","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,1.068,0.33507,0.284,0.35235,0.0534
"10512","Netherlands Antilles",1992,"","Non-OECD",0,0,0,0,0,0,NA,NA,1.0673,0.33678,0.281,0.35077,0.05595
"10513","Netherlands Antilles",1993,"","Non-OECD",0,375,0,1,1,0,NA,NA,1.089,0.34031,0.279,0.35602,0.0602
"10514","Netherlands Antilles",1994,"","Non-OECD",0,0,0,0,0,0,NA,NA,1.1111,0.3492,0.276,0.36825,0.06455
"10515","Netherlands Antilles",1995,"","Non-OECD",0,250,0,1,0,0,NA,NA,1.1397,0.36021,0.273,0.38279,0.07043
"10516","Netherlands Antilles",1996,"","Non-OECD",0,0,0,0,0,0,NA,NA,1.163,0.36956,0.3398,0.39619,0.07608
"10517","Netherlands Antilles",1997,"","Non-OECD",0,0,0,0,0,0,NA,NA,1.1923,0.37912,0.3466,0.40989,0.08241
"10518","Netherlands Antilles",1998,"","Non-OECD",0,0,0,0,0,0,NA,NA,1.2222,0.38883,0.356,0.42444,0.08888
"10519","Netherlands Antilles",1999,"","Non-OECD",0,250,0,0,0,0,0.011236,NA,1.2528,0.39887,0.35,0.43932,0.09662
"10520","Netherlands Antilles",2000,"","Non-OECD",0,0,0,0,0,0,NA,NA,NA,0.4092,NA,0.45454,0.10568
